label,iters,tot_time,avg_time
C-BC-FW,1002,24816.374327783004,24.766840646490024
F-BC-FW,1002,24955.338904509983,24.90552784881236
F-BC-AFW,1002,15624.616894502014,15.593430034433148
F-FW,1002,12067.278995627998,12.043192610407184
F-AFW,1003,10244.87039532001,10.214227712183458
