label,iters,tot_time,avg_time
C-BC-FW,1002,30417.34638385098,30.35663311761575
F-BC-FW,1002,28000.919099919978,27.945029041836307
F-BC-AFW,1002,27807.720476696002,27.75221604460679
F-FW,1002,31551.117121839015,31.4881408401587
F-AFW,1003,30989.213966451996,30.89652439327218
