label,iters,tot_time,avg_time
C-BC-FW,1002,131960.76476586898,131.69737002581735
F-BC-FW,1002,130833.39848909793,130.57225398113567
F-BC-AFW,1002,125520.83106411199,125.2702904831457
F-FW,1002,77614.89902084197,77.45997906271654
F-AFW,1003,74684.54860337892,74.46116510805476
