label,iters,tot_time,avg_time
C-BC-FW,1002,2713.7329487390007,2.708316316106787
C-BC-AFW,1002,2641.8065745659956,2.6365335075508938
S-BC-FW,1002,2638.778170833,2.633511148535928
S-BC-AFW,1002,2654.657949600001,2.6493592311377254
F-BC-FW,1002,2642.5545749340013,2.637280014904193
F-BC-AFW,1002,2680.0269601210016,2.6746776049111793
F-FW,1002,2857.608953002998,2.851905142717563
F-AFW,1003,2581.817643031995,2.5740953569611116
