label,iters,tot_time,avg_time
C-BC-FW,10002,122376.356808322,12.23518864310358
C-BC-BPFW,10002,118498.45329261303,11.847475834094485
F-BC-BPFW,10002,17309.388556281003,1.7305927370806842
AP,472,140.3181703470001,0.29728425920974594
