label,iters,tot_time,avg_time
C-BC-FW,10002,22034.42784397599,2.203002183960807
C-BC-BPFW,10002,24372.586866586007,2.436771332392122
F-BC-BPFW,10002,4934.627354678001,0.49336406265526905
AP,175,23.50478777600002,0.13431307300571438
