label,iters,tot_time,avg_time
C-BC-FW,10002,27758.847052865,2.7753296393586284
C-BC-BPFW,10002,52602.81107412602,5.259229261560289
F-BC-BPFW,10002,28591.443718482,2.8585726573167367
AP,103,2.0144272,0.01955754563106796
