label,iters,tot_time,avg_time
C-BC-FW,10002,4.604509188284526e6,460.3588470590408
C-BC-BPFW,676,14082.537475657995,20.832156029079876
F-BC-BPFW,684,14680.678003482008,21.462979537254398
