label,iters,tot_time,avg_time
C-BC-FW,10002,118269.70094456703,11.824605173422018
C-BC-BPFW,10002,120749.38436844008,12.072523932057596
F-BC-BPFW,10002,17245.851868423997,1.7242403387746448
AP,149,12.270816512,0.08235447323489933
