label,iters,tot_time,avg_time
C-BC-FW,10002,16950.623204254,1.69472337575025
C-BC-BPFW,10002,18262.02297712501,1.8258371302864436
F-BC-BPFW,10002,18317.886335214,1.8314223490515897
