label,iters,tot_time,avg_time
C-BC-FW,23,30.369931249999997,1.3204317934782608
C-BC-BPFW,23,31.795813663999997,1.3824266810434782
F-BC-BPFW,23,29.158724394999997,1.2677706258695651
