label,iters,tot_time,avg_time
C-BC-FW,10002,3.3163230551927113e6,331.56599232080697
C-BC-BPFW,676,15440.898833318,22.841566321476332
F-BC-BPFW,684,14849.38555984598,21.70962801147073
