iter,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
43,1.3667761413380504,-5.78217975755678,7.1489558988948305,10.83989621,1.4537517460994422,-5.173527044725326,6.627278790824768,8.751251682,2.0262421355582774,-10.290678244683463,12.31692038024174,7.963182282
44,1.3517623553052545,-4.055573047427703,5.407335402732958,11.105442507,1.432816555723548,-3.9206566197042605,5.353473175427808,8.95604285,1.954549577087164,-7.344507590715157,9.29905716780232,8.148513992
45,1.2628249358385801,-4.995808406954845,6.258633342793425,11.354460511,1.417493392713368,-4.67950307138257,6.0969964640959375,9.154409207,1.8913341397419572,-9.746339536939333,11.63767367668129,8.331528904
46,1.2166801881976426,-8.630557652806358,9.847237841004,11.603831532,1.3291007499210536,-8.75348847681137,10.082589226732424,9.367411053,1.8323181825689971,-7.317388682610908,9.149706865179905,8.529400243
47,1.1872838661074638,-6.520822799557004,7.7081066656644674,11.868158851,1.2808115812949836,-6.352529994978873,7.633341576273857,9.575556178,1.7666309587657452,-9.574929289160922,11.341560247926667,8.719307863
48,1.1687469859607518,-4.861753666065785,6.030500652026537,12.117954424,1.252380293328315,-4.642714999457148,5.895095292785463,9.785311175,1.7135007493197918,-6.745221297715213,8.458722047035005,8.914694676
49,1.156035266816616,-3.7865484817472694,4.9425837485638855,12.35825214,1.2349589918740094,-3.42952748131534,4.664486473189349,9.992452827,1.661929614841938,-8.723475272744775,10.385404887586713,9.115476016
50,1.086474393028766,-4.777376314789334,5.8638507078181,12.618613132,1.1826006146147847,-8.035852053475526,9.218452668090311,10.200039996,1.6169602274894714,-6.238876150695548,7.855836378185019,9.305898875
51,1.0486833336763084,-7.89465150841831,8.943334842094618,12.865752004,1.1413609371520579,-6.025605365245788,7.166966302397846,10.415855354,1.5740796783939004,-8.019801160525239,9.593880838919139,9.492009082
52,1.027731346897781,-5.605674163233787,6.633405510131568,13.095704664,1.1170951738022268,-4.423582943952987,5.540678117755213,10.63187062,1.553621953818947,-5.9941277086945615,7.5477496625135085,9.67878728
53,1.0135688316076994,-4.122973013176444,5.136541844784143,13.327530199,1.100919668097049,-3.347679102381136,4.448598770478185,10.844220227,1.516885181888938,-7.122370227707254,8.639255409596192,9.86344889
54,1.004566294606775,-3.735008185235274,4.739574479842049,13.553479446,1.0908539951778948,-4.115521607170301,5.206375602348196,11.052851008,1.4817888387478888,-4.809219994093115,6.291008832841004,10.055121471
55,0.9456553184427321,-4.140901325509773,5.086556643952505,13.794872929,1.0260515846312046,-7.009555286906277,8.035606871537482,11.267059207,1.4499369468539953,-6.464215540931686,7.914152487785682,10.242772296
56,0.9154762541875243,-7.364149657940242,8.279625912127766,14.032627752,0.9955640686675906,-5.24741304725945,6.24297711592704,11.471792179,1.4166236007586122,-4.9554560153702045,6.372079616128817,10.428879334
57,0.8973333621397614,-5.051525737585879,5.948859099725641,14.279573551,0.9762355876155198,-3.8987233695660635,4.874958957181583,11.676217625,1.3840832086279988,-6.618275912203561,8.00235912083156,10.614277441
58,0.885170126799494,-3.763476664379792,4.648646791179286,14.517650283,0.963924783281982,-2.952843783007772,3.916768566289754,11.875782184,1.3499351982027292,-4.8353136307928075,6.185248828995537,10.799778983
59,0.8777120816521347,-3.4613312286685263,4.339043310320661,14.75413661,0.9557424727827311,-3.5279275421023257,4.483670014885057,12.081084788,1.3170225056819618,-6.875311928805099,8.19233443448706,10.985193689
60,0.831716048065573,-3.794126101628427,4.625842149694,14.997423474,0.9074104884639382,-6.344885659736196,7.252296148200134,12.287792601,1.2885996671393514,-5.208064272044265,6.496663939183616,11.176427909
61,0.8083177618682384,-6.195239718777906,7.003557480646144,15.23759276,0.8808607487007976,-4.761428356109718,5.642289104810516,12.491929573,1.2601651507429779,-6.3759563949640246,7.636121545707002,11.371089568
62,0.7933233482763171,-4.990406103762667,5.783729452038984,15.496545861,0.8643921343609691,-3.6834828309039125,4.5478749652648816,12.699290403,1.224644479341805,-4.812809832364209,6.037454311706014,11.558341474
63,0.7835351191461086,-3.5139082020282695,4.297443321174378,15.740155301,0.8537173494696617,-2.7116927408015172,3.565410090271179,12.905420451,1.1951039163395762,-6.461171746725441,7.656275663065017,11.745255247
64,0.7768887202255428,-3.2581160405782317,4.0350047608037745,15.985887964,0.8469067146070302,-3.0927157057342356,3.9396224203412658,13.109086337,1.1785429455339909,-4.489128112522529,5.66767105805652,11.92913253
65,0.7404217510484159,-3.266125744982257,4.006547496030673,16.247690567,0.80943548027426,-6.001356452882142,6.810791933156402,13.312609796,1.1554383672773838,-5.702323341652168,6.8577617089295515,12.115051726
66,0.7202737843617797,-5.741743911212255,6.462017695574034,16.495795216,0.787230190820992,-4.335838903685989,5.123069094506981,13.558046474,1.1270856908522546,-4.1027248504214455,5.2298105412737,12.301904368
67,0.7073563667945564,-4.746106169271358,5.453462536065914,16.723304175,0.7742880056612194,-3.322314350502893,4.096602356164112,13.765693336,1.1037820265628397,-5.753834900649689,6.857616927212529,12.497539362
68,0.7000908041372895,-3.2674990531822745,3.967589857319564,16.953139803,0.7656524633057415,-2.4345225330914673,3.200174996397209,13.989191012,1.0785457692109048,-4.219485253717682,5.298031022928587,12.68504332
69,0.6762349982745945,-2.523593350999592,3.1998283492741866,17.178842316,0.7603227426297963,-2.98230826089447,3.7426310035242665,14.208084526,1.055697390343994,-5.801590041840157,6.857287432184151,12.880734921
70,0.6582168880850077,-5.227050733246021,5.885267621331029,17.416543105,0.7264690431766212,-5.42693938821764,6.153408431394261,14.422762312,1.0319257234223187,-4.326230234749943,5.3581559581722615,13.065274027
71,0.6479361895471811,-4.273058569379845,4.920994758927026,17.644059987,0.7085211519151926,-3.9035979154653937,4.612119067380586,14.6366628,1.0094508468173444,-5.55541643097262,6.564867277789965,13.257409414
72,0.6417648447677493,-2.960245874434964,3.6020107192027133,17.900965454,0.6976222554221749,-2.9916563160464236,3.6892785714685985,14.853258532,0.990223010070622,-4.392499818109156,5.382722828179778,13.453449773
73,0.6374982977285981,-2.2643961772734267,2.901894475002025,18.149394951,0.6901468960568309,-2.2753431915336435,2.9654900875904744,15.056028503,0.9671850465238094,-5.528701676516353,6.4958867230401625,13.64709832
74,0.6114282747730613,-2.660049643682907,3.271477918455968,18.380273129,0.6856634989380836,-2.7512800647840407,3.4369435637221244,15.263145477,0.9471529936417937,-3.8997726580383194,4.846925651680113,13.832254186
75,0.5972374733537436,-5.018274240538395,5.615511713892139,18.600478889,0.6570501979440451,-4.976284557613848,5.633334755557893,15.460216087,0.9285255116410553,-5.326593324870749,6.255118836511804,14.019392369
76,0.5881825303658843,-3.8940679497201014,4.482250480085986,18.833858589,0.6421343740075827,-3.650320521148412,4.292454895155995,15.692060693,0.9106747177429497,-4.009709949371054,4.9203846671140035,14.203656203
77,0.58156259637326,-3.013163975146108,3.594726571519368,19.07971486,0.6332342908717692,-2.8092589623778252,3.4424932532495944,15.916481207,0.8911666055209935,-5.415801661364676,6.3069682668856695,14.389653709
78,0.5773896481841803,-2.1327766668304604,2.7101663150146407,19.330306008,0.627522717230022,-2.1994546046448598,2.8269773218748817,16.122195311,0.8759650238789618,-3.762133436073997,4.638098459952959,14.577690975
79,0.5541354035958648,-2.7832360369160267,3.3373714405118915,19.592268635,0.6232601637020707,-2.576738459281927,3.1999986229839976,16.338415663,0.8575641270726919,-5.1056105991919285,5.96317472626462,14.768411744
80,0.5414965152740479,-4.721135587384175,5.262632102658223,19.829250516,0.5984140853397548,-4.683312744949152,5.281726830288907,16.549724029,0.8400312270969152,-3.795537627685654,4.635568854782569,14.955850119
81,0.5330229331739247,-3.6973550115190132,4.230377944692938,20.063400168,0.5844881883822381,-3.465651797708343,4.050139986090581,16.748723767,0.8227696949616075,-5.051682776476847,5.874452471438454,15.144162961
82,0.528102520853281,-2.52162358190146,3.049726102754741,20.313589177,0.5764060891233385,-2.5074443505620536,3.083850439685392,16.947216242,0.8081917800009251,-3.6286405259663788,4.436832305967304,15.328965149
83,0.5127972597256303,-1.9803470470594156,2.493144306785046,20.546490395,0.5715367547236383,-1.9660496065836632,2.5375863613073015,17.14590289,0.7933142739348114,-4.732124598359402,5.525438872294213,15.516913552
84,0.5020823534578085,-4.593292889042554,5.095375242500363,20.767319806,0.5684073362499475,-2.409169612240923,2.9775769484908707,17.346850521,0.7834685822017491,-3.491632701761958,4.275101283963707,15.700241968
85,0.4947072179056704,-3.470488915380977,3.965196133286647,20.999099662,0.5468601225875318,-4.174036222582902,4.720896345170434,17.552067433,0.7709229742176831,-4.192298713720195,4.963221687937878,15.888538155
86,0.49026255076751113,-2.6245626132212494,3.1148251639887605,21.236050084,0.5355378114618361,-3.2776683287556914,3.8132061402175275,17.757911674,0.7549788397736847,-3.339728266569626,4.094707106343311,16.077491199
87,0.4875519694760442,-1.8471829550944858,2.33473492457053,21.472525121,0.5283653954975307,-2.3878388044500163,2.916204199947547,17.971122728,0.7407014323398471,-4.502560379904267,5.243261812244114,16.269662383
88,0.47039251076057553,-2.19936369419915,2.6697562049597257,21.71318351,0.5235145799815655,-1.8971391435020273,2.4206537234835928,18.193918951,0.7263063946738839,-3.2703168496555364,3.9966232443294203,16.463810604
89,0.4608364929445088,-3.9557023210976325,4.416538814042141,21.940791745,0.5204986901953816,-2.2551965332868598,2.7756952234822414,18.402775095,0.7127556554041803,-4.371863455698428,5.084619111102608,16.663729568
90,0.4547397941350937,-3.205683267847791,3.660423061982885,22.181538121,0.5017461869865656,-3.951402948409708,4.4531491353962736,18.61840567,0.6995584568940103,-3.0184041134198516,3.717962570313862,16.866016189
91,0.45073552103713155,-2.3378170810754355,2.788552602112567,22.430928471,0.491868678946048,-3.038160156822439,3.530028835768487,18.830002338,0.6875171479769051,-4.253551223982704,4.941068371959609,17.055762062
92,0.44789112033322453,-1.7958700615974807,2.2437611819307053,22.67697303,0.4854273283854127,-2.3961800247978964,2.881607353183309,19.034925144,0.6766365976072848,-2.9650026175821544,3.6416392151894392,17.249733663
93,0.4314036942087114,-2.4467098108472243,2.8781135050559357,22.938765336,0.48122914554551244,-1.7860504970704447,2.267279642615957,19.241963576,0.6659222873859107,-3.8921115593144187,4.558033846700329,17.441076259
94,0.4230336444452405,-3.8734444754844644,4.296478119929705,23.224560667,0.4785447595641017,-2.1091653322556105,2.5877100918197122,19.440230266,0.6564348838292062,-2.9037901579792837,3.56022504180849,17.626697976
95,0.4178287908434868,-2.9665189970316175,3.3843477878751043,23.464575277,0.46222308091819286,-3.7132303317126727,4.175453412630866,19.657538261,0.6465241801925004,-3.8450833066727768,4.491607486865277,17.815640787
96,0.4142109379172325,-2.2594317918565436,2.673642729773776,23.702349176,0.4534490085206926,-2.9088550742778345,3.362304082798527,19.866203493,0.6371086011640728,-2.9408495283369653,3.577958129501038,17.999537944
97,0.40340455528348684,-1.9208595309462417,2.3242640862297286,23.964840793,0.4475161316804588,-2.2752098128205773,2.722725944501036,20.070179924,0.6272238632664084,-3.770295146094277,4.3975190093606855,18.190344718
98,0.39532546047121286,-3.744225713756263,4.139551174227476,24.200735223,0.4438685323111713,-1.6496319260633747,2.093500458374546,20.277840309,0.6183686745353043,-2.851410478122922,3.4697791526582265,18.374600196
99,0.39004930574446917,-2.812189640956335,3.2022389467008043,24.443845802,0.4416657527908683,-1.9995839197340182,2.4412496725248864,20.480430422,0.608545231167227,-3.7954984879982234,4.4040437191654505,18.561161435
100,0.38734163204208016,-2.064742885298294,2.4520845173403742,24.688907251,0.427123817615211,-3.5562005497617974,3.9833243673770085,20.690380281,0.5984553284943104,-2.756578496455827,3.3550338249501372,18.748620771
101,0.3781551970168948,-1.6304217959722092,2.008576992989104,24.950774169,0.41963519202545285,-2.6660928122290954,3.0857280042545483,20.893663967,0.5897996248677373,-3.6093319945975146,4.199131619465252,18.933808888
102,0.3710393770597875,-3.5046370066539323,3.87567638371372,25.208786022,0.41499110497534275,-2.076251811885445,2.491242916860788,21.09436483,0.5822261082939804,-2.7890091344994055,3.371235242793386,19.123438604
103,0.3666846598498523,-2.559136955119624,2.9258216149694762,25.464971671,0.41188115952536464,-1.583873176517642,1.9957543360430066,21.294292187,0.5731635601259768,-3.5888799865213734,4.16204354664735,19.310503093
104,0.3637204309925437,-2.2367098379224215,2.600430268914965,25.689820897,0.40983229875564575,-1.9124205686412985,2.3222528673969443,21.496275011,0.5642447303980589,-2.669572937448489,3.233817667846548,19.495218499
105,0.35556867718696594,-1.5285107569413752,1.8840794341283411,25.924751492,0.3966622776351869,-3.377825280409418,3.774487558044605,21.709085297,0.5560860419645905,-3.4182892099910127,3.9743752519556033,19.682308069
106,0.34950234834104776,-3.2668328665090707,3.6163352148501184,26.178014643,0.389705752953887,-2.5978428727973437,2.9875486257512307,21.93089268,0.5506363874301314,-2.487827822088054,3.0384642095181853,19.868338451
107,0.3451521536335349,-2.521689858055475,2.86684201168901,26.430915833,0.385324670933187,-1.9457262367818196,2.3310509077150066,22.143556084,0.5464960844255984,-3.163034642354333,3.7095307267799313,20.060119927
108,0.34277897607535124,-2.010837921931462,2.353616898006813,26.684249281,0.38252763031050563,-1.4313585814995093,1.813886211810015,22.343024839,0.5383632695302367,-2.5799555460662873,3.118318815596524,20.249055441
109,0.3350403094664216,-1.5139472858308978,1.8489875952973194,26.930599471,0.38082304457202554,-1.7829250559218401,2.1637481004938657,22.551522577,0.5304357898421586,-3.438418334365494,3.9688541242076525,20.442703049
110,0.3291375348344445,-3.298163835741157,3.6273013705756014,27.189938837,0.36937501979991794,-3.087738657816864,3.457113677616782,22.76614585,0.5234070541337132,-2.7937421890783867,3.3171492432121,20.633948315
111,0.32549660839140415,-2.4013011311207104,2.7267977395121146,27.463277411,0.3633821592666209,-2.444953554702021,2.808335713968642,22.970814505,0.5148603958077729,-3.60236287841985,4.117223274227623,20.837264342
112,0.323017462156713,-1.8118355219506745,2.1348529841073876,27.713596353,0.3592778844758868,-1.8751309476977198,2.2344088321736066,23.181044249,0.5078046061098576,-2.5663925004518866,3.074197106561744,21.025520208
113,0.32125736959278584,-1.668136617354925,1.9893939869477109,27.952832881,0.35664393473416567,-1.334730165350262,1.6913741000844276,23.384881705,0.499962302390486,-3.4687221847802334,3.9686844871707194,21.211281126
114,0.31117217941209674,-1.8282255716290967,2.1393977510411935,28.216790173,0.3551151123829186,-1.6702753676855515,2.02539048006847,23.592335874,0.4930932056158781,-2.579293768557811,3.072386974173689,21.395951366
115,0.3060330180451274,-3.0038628022377414,3.3098958202828688,28.527184184,0.34507326828315854,-3.01212032366805,3.3571935919512086,23.795252847,0.48568423744291067,-3.347548734756103,3.8332329721990135,21.580050383
116,0.3026383123360574,-2.2742421539269384,2.576880466262996,28.806252261,0.33933871798217297,-2.2184831472068254,2.5578218651889983,24.011779412,0.47899753926321864,-2.395976111303465,2.874973650566684,21.763367935
117,0.3007402615621686,-1.8529395564972653,2.153679818059434,29.053345727,0.3360832016915083,-1.6572442158590128,1.9933274175505211,24.213295669,0.4728183737024665,-3.0894018789337885,3.562220252636255,21.949826439
118,0.29941724380478263,-1.3613895586220002,1.6608068024267828,29.298792024,0.3340430473908782,-1.3214224887486736,1.6554655361395518,24.416176718,0.46679611084982753,-2.4251785296381954,2.891974640488023,22.136680071
119,0.29062035074457526,-1.6378108694559526,1.9284312202005278,29.541722442,0.33258840069174767,-1.5623023330394794,1.894890733731227,24.617669644,0.45990069722756743,-3.1369712793244595,3.596871976552027,22.322444148
120,0.2858864055015147,-2.7553983350404225,3.041284740541937,29.780904613,0.3237895960919559,-2.8680212190730607,3.1918108151650166,24.816430004,0.4543302017264068,-2.2303835217251766,2.6847137234515834,22.512596175
121,0.2828639461658895,-2.310550333502084,2.5934142796679733,30.04451154,0.3189694373868406,-2.1754470897659886,2.494416527152829,25.014616081,0.44824917055666447,-3.1201814605378004,3.568430631094465,22.705424927
122,0.28086952585726976,-1.752220274437056,2.033089800294326,30.275474079,0.3157777348533273,-1.67152311010447,1.9873008449577974,25.214828674,0.4428158039227128,-2.2992391790627664,2.7420549829854792,22.907936477
123,0.2796131046488881,-1.2855401517433893,1.5651532563922774,30.511029134,0.31369295343756676,-1.284384486720576,1.5980774401581428,25.430177004,0.43713920190930367,-3.0144769582025965,3.4516161601119,23.096570347
124,0.2718855459243059,-1.6816754660693307,1.9535610119936366,30.738733836,0.31237232964485884,-1.5428021611683853,1.8551744908132441,25.652429161,0.4342044680379331,-2.292822214213164,2.727026682251097,23.284197729
125,0.2676809895783663,-2.7484755566030157,3.016156546181382,30.979793921,0.30393688660115004,-2.791435040784201,3.095371927385351,25.859745212,0.4289862238802016,-2.8087947982538175,3.237781022134019,23.480390419
126,0.2650165534578264,-2.062215681260666,2.327232234718492,31.218929017,0.29932592855766416,-2.040910908583225,2.340236837140889,26.068252133,0.42270108172670007,-1.8863568657727292,2.3090579474994293,23.666956967
127,0.26323833176866174,-1.7377664828939787,2.0010048146626405,31.458158523,0.2966592852026224,-1.5928935874168069,1.8895528726194293,26.277596079,0.41783725563436747,-2.6897003830278052,3.1075376386621727,23.862131508
128,0.2621219949796796,-1.2825616553081756,1.5446836502878551,31.785774062,0.2948079970665276,-1.1939765568539187,1.4887845539204463,26.491545535,0.4122242284938693,-2.050315727584156,2.4625399560780252,24.048836665
129,0.25518652657046914,-1.4703487751077566,1.7255353016782258,32.057572837,0.2893568268045783,-2.591729438038872,2.88108626484345,26.701633547,0.40727592492476106,-2.701647690844215,3.108923615768976,24.235802897
130,0.25138193974271417,-2.5200136191927385,2.7713955589354526,32.301537809,0.2853700672276318,-1.9836486298239429,2.2690186970515747,26.898973981,0.40178814018145204,-2.1209840604016925,2.5227722005831446,24.425971747
131,0.24866372859105468,-1.9979276122806064,2.246591340871661,32.532933589,0.2827272335998714,-1.4880518653844952,1.7707790989843666,27.097300059,0.39702181331813335,-2.7024509776659684,3.0994727909841018,24.623692569
132,0.24706042278558016,-1.6793495389190607,1.9264099617046408,32.773402483,0.28107014345005155,-1.1408238183051793,1.4218939617552309,27.29992152,0.3917595408856869,-2.1136556792176364,2.5054152201033233,24.820251749
133,0.24254661705344915,-1.1833681863337837,1.4259148033872329,33.039286643,0.28006225917488337,-1.3575055877827644,1.6375678469576478,27.511596556,0.3866169131360948,-2.8154137907810863,3.202030703917181,25.007275663
134,0.23899253504350781,-2.48376481072725,2.722757345770758,33.302362991,0.27347770147025585,-2.466775209999703,2.740252911469959,27.716391163,0.3817439484409988,-2.1518088307270986,2.5335527791680974,25.192018771
135,0.236919435672462,-1.8301270475259823,2.0670464831984443,33.551990519,0.26965237176045775,-1.9477459977296903,2.217398369490148,27.918987624,0.37689333548769355,-2.8086489081769557,3.185542243664649,25.375358138
136,0.23544036084786057,-1.5999837482621153,1.8354241091099759,33.812146057,0.2673173965886235,-1.4747608423383234,1.742078238926947,28.125622452,0.3718555923551321,-2.197459733924564,2.569315326279696,25.559445495
137,0.2311720596626401,-1.124128787155601,1.355300846818241,34.059900161,0.2658632188104093,-1.0881163883316631,1.3539796071420724,28.325519067,0.3666835646145046,-2.823958797986167,3.1906423626006717,25.750319885
138,0.22782908147200942,-2.366411506593871,2.5942405880658805,34.307337975,0.2613498279824853,-2.3907318297133635,2.652081657695849,28.534314526,0.36151252686977386,-1.982593739941482,2.344106266811256,25.937286766
139,0.22572937002405524,-1.7609322236000917,1.986661593624147,34.55206201,0.25780646596103907,-1.8307451760598674,2.0885516420209065,28.743060644,0.3571330439299345,-2.6140354141147917,2.971168458044726,26.127448777
