iter,opt,CBCFW_prim,CBCFW_dual,CBCFW_dgap,CBCFW_time,FFW_prim,FFW_dual,FFW_dgap,FFW_time,FAFW_prim,FAFW_dual,FAFW_dgap,FAFW_time
733,8.343660127390501e6,8.343660127390508e6,8.343660126634469e6,0.000756038585677743,147.635325949,8.3436601273905095e6,8.343660126352869e6,0.0010376404970884323,151.575939935,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,167.139919799
734,8.343660127390501e6,8.343660127390509e6,8.343660126878535e6,0.0005119729321449995,147.820698371,8.343660127390512e6,8.343660126959438e6,0.0004310738295316696,151.787786501,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,167.376166397
735,8.343660127390501e6,8.343660127390512e6,8.343660124934023e6,0.0024564885534346104,148.011113449,8.343660127390514e6,8.343660126999679e6,0.00039083510637283325,152.014190115,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,167.64393927
736,8.343660127390501e6,8.34366012739051e6,8.3436601263243165e6,0.0010661936830729246,148.206421966,8.343660127390507e6,8.343660125733688e6,0.0016568191349506378,152.300579722,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,167.912979104
737,8.343660127390501e6,8.343660127390511e6,8.343660126868905e6,0.000521606532856822,148.405306241,8.343660127390514e6,8.34366012678486e6,0.0006056539714336395,152.568071821,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,168.178127778
738,8.343660127390501e6,8.343660127390512e6,8.343660125207679e6,0.0021828324533998966,148.616997037,8.343660127390513e6,8.343660124630466e6,0.0027600470930337906,152.815453597,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,168.411275717
739,8.343660127390501e6,8.343660127390511e6,8.343660125951069e6,0.0014394421596080065,148.813237807,8.343660127390511e6,8.343660126131678e6,0.001258833333849907,153.057629622,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,168.625930677
740,8.343660127390501e6,8.343660127390513e6,8.343660126530642e6,0.0008598710410296917,148.997429812,8.3436601273905095e6,8.343660126777345e6,0.0006131641566753387,153.261794455,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,168.848025209
741,8.343660127390501e6,8.343660127390513e6,8.343660126385177e6,0.0010053371079266071,149.180464414,8.343660127390513e6,8.34366012710109e6,0.0002894233912229538,153.461083522,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,169.051749126
742,8.343660127390501e6,8.343660127390513e6,8.34366012541486e6,0.00197565252892673,149.375626013,8.343660127390515e6,8.343660124041529e6,0.0033489856868982315,153.680339633,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,169.264967598
743,8.343660127390501e6,8.343660127390512e6,8.343660126086059e6,0.0013044530060142279,149.567096946,8.343660127390511e6,8.343660126615157e6,0.0007753539830446243,153.879962538,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,169.47730188
744,8.343660127390501e6,8.34366012739051e6,8.343660125749023e6,0.0016414877027273178,149.753281244,8.343660127390512e6,8.343660126604649e6,0.0007858630269765854,154.084184576,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,169.696825886
745,8.343660127390501e6,8.343660127390511e6,8.343660127088089e6,0.000302422558888793,149.950207517,8.343660127390509e6,8.343660126324889e6,0.0010656192898750305,154.286199863,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,169.927658327
746,8.343660127390501e6,8.34366012739051e6,8.343660126578603e6,0.0008119076956063509,150.148693164,8.3436601273905095e6,8.343660127032895e6,0.00035761483013629913,154.480921779,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,170.144240284
747,8.343660127390501e6,8.343660127390512e6,8.34366012686772e6,0.0005227921064943075,150.343614215,8.3436601273905095e6,8.343660126307931e6,0.0010825786739587784,154.674759655,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,170.353736669
748,8.343660127390501e6,8.343660127390515e6,8.343660126823717e6,0.0005667984951287508,150.527376609,8.343660127390516e6,8.343660126344168e6,0.001046348363161087,154.871629405,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,170.575878305
749,8.343660127390501e6,8.343660127390511e6,8.343660125572044e6,0.0018184664659202099,150.713047322,8.343660127390513e6,8.343660125198966e6,0.002191547304391861,155.062276982,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,170.802009237
750,8.343660127390501e6,8.343660127390513e6,8.343660126772946e6,0.0006175676826387644,150.901981785,8.343660127390512e6,8.343660126770853e6,0.0006196592003107071,155.252771321,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,171.011334156
751,8.343660127390501e6,8.343660127390513e6,8.343660126462771e6,0.000927742337808013,151.089706646,8.343660127390512e6,8.343660126689036e6,0.0007014758884906769,155.44039168,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,171.239241246
752,8.343660127390501e6,8.343660127390511e6,8.343660125430284e6,0.0019602274987846613,151.277357857,8.34366012739051e6,8.343660126716391e6,0.0006741192191839218,155.631933757,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,171.491160749
753,8.343660127390501e6,8.34366012739051e6,8.343660126522785e6,0.0008677258156239986,151.461614094,8.343660127390509e6,8.343660126998699e6,0.00039180926978588104,155.830651242,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,171.720242797
754,8.343660127390501e6,8.343660127390511e6,8.343660127040955e6,0.00034955632872879505,151.645248057,8.343660127390508e6,8.343660125303511e6,0.0020869970321655273,156.030232169,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,171.972753289
755,8.343660127390501e6,8.343660127390508e6,8.343660124573908e6,0.0028165995609015226,151.83678912,8.343660127390508e6,8.343660126455734e6,0.0009347740560770035,156.275439657,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,172.21962394
756,8.343660127390501e6,8.343660127390508e6,8.343660126842685e6,0.0005478230305016041,152.020648222,8.343660127390512e6,8.3436601270028325e6,0.000387679785490036,156.4891614,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,172.469893408
757,8.343660127390501e6,8.343660127390511e6,8.343660126564669e6,0.000825841911137104,152.197624238,8.3436601273905095e6,8.343660127026752e6,0.00036375783383846283,156.694698057,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,172.724768073
758,8.343660127390501e6,8.343660127390512e6,8.343660125661784e6,0.0017287281807512045,152.385080806,8.343660127390512e6,8.343660124580991e6,0.002809520810842514,156.885644828,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,172.972536711
759,8.343660127390501e6,8.34366012739051e6,8.343660126368128e6,0.0010223824065178633,152.569626201,8.343660127390512e6,8.34366012608084e6,0.0013096723705530167,157.079550498,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,173.206488341
760,8.343660127390501e6,8.343660127390511e6,8.343660126256086e6,0.0011344249360263348,152.75044469,8.343660127390514e6,8.3436601268315585e6,0.0005589555948972702,157.26712685,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,173.422413796
761,8.343660127390501e6,8.343660127390514e6,8.343660125595683e6,0.0017948311287909746,152.931575624,8.343660127390514e6,8.343660124769122e6,0.002621391788125038,157.45469331,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,173.657572186
762,8.343660127390501e6,8.34366012739051e6,8.343660126074458e6,0.0013160526286810637,153.117695036,8.343660127390513e6,8.3436601263358835e6,0.0010546296834945679,157.651002815,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,173.883871615
763,8.343660127390501e6,8.34366012739051e6,8.343660126835877e6,0.0005546337924897671,153.31061636,8.343660127390513e6,8.343660127192557e6,0.00019795633852481842,157.839669752,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,174.122969341
764,8.343660127390501e6,8.343660127390511e6,8.343660126640446e6,0.0007500657811760902,153.493016027,8.343660127390517e6,8.343660124221932e6,0.003168584778904915,158.033880367,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,174.35790178
765,8.343660127390501e6,8.3436601273905095e6,8.343660126305917e6,0.0010845919605344534,153.680524527,8.343660127390514e6,8.343660125705547e6,0.001684967428445816,158.222798566,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,174.567545068
766,8.343660127390501e6,8.3436601273905095e6,8.343660126947427e6,0.0004430827684700489,153.858684175,8.343660127390513e6,8.343660126088558e6,0.0013019554316997528,158.41593093,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,174.804851734
767,8.343660127390501e6,8.343660127390515e6,8.34366012564592e6,0.0017445955891162157,154.037408091,8.343660127390512e6,8.343660126880321e6,0.0005101915448904037,158.606249541,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,175.040044004
768,8.343660127390501e6,8.343660127390513e6,8.343660126095897e6,0.0012946166098117828,154.22907937,8.343660127390513e6,8.34366012654002e6,0.0008504930883646011,158.797962023,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,175.265304657
769,8.343660127390501e6,8.343660127390513e6,8.343660127156029e6,0.00023448397405445576,154.414419047,8.343660127390513e6,8.343660126138454e6,0.001252058893442154,158.981698195,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,175.483539622
770,8.343660127390501e6,8.343660127390514e6,8.343660124844649e6,0.002545865485444665,154.594236262,8.343660127390511e6,8.343660126800215e6,0.0005902964621782303,159.167081214,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,175.717419408
771,8.343660127390501e6,8.343660127390513e6,8.343660126174878e6,0.0012156351003795862,154.782732754,8.343660127390508e6,8.343660126294391e6,0.001096116378903389,159.351311442,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,175.97974711
772,8.343660127390501e6,8.34366012739051e6,8.343660124761104e6,0.002629406750202179,154.962248862,8.343660127390512e6,8.34366012722022e6,0.00017029233276844025,159.535541732,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,176.296718431
773,8.343660127390501e6,8.343660127390509e6,8.343660126806113e6,0.000584395369514823,155.145578323,8.343660127390512e6,8.3436601271196e6,0.00027091242372989655,159.739854767,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,176.587877925
774,8.343660127390501e6,8.3436601273905095e6,8.34366012675344e6,0.0006370693445205688,155.328158507,8.343660127390511e6,8.34366012617741e6,0.0012131016701459885,159.935539712,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,176.859472751
775,8.343660127390501e6,8.343660127390514e6,8.343660127052946e6,0.0003375683445483446,155.521514393,8.343660127390511e6,8.343660126834605e6,0.0005559064447879791,160.118897859,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,177.131021221
776,8.343660127390501e6,8.343660127390513e6,8.343660126375284e6,0.0010152289178222418,155.710593726,8.343660127390513e6,8.343660126849832e6,0.0005406811833381653,160.303158328,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,177.395709503
777,8.343660127390501e6,8.343660127390509e6,8.343660127179798e6,0.0002107112668454647,155.896587474,8.343660127390511e6,8.343660125968076e6,0.0014224350452423096,160.488125924,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,177.642526075
778,8.343660127390501e6,8.343660127390512e6,8.34366012707239e6,0.00031812209635972977,156.083622808,8.343660127390513e6,8.343660126882641e6,0.0005078725516796112,160.674367038,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,177.899664674
779,8.343660127390501e6,8.343660127390511e6,8.343660126673e6,0.0007175118662416935,156.286388701,8.343660127390511e6,8.343660125204949e6,0.002185562625527382,160.858551764,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,178.166480792
780,8.343660127390501e6,8.343660127390512e6,8.343660126587573e6,0.0008029383607208729,156.473386038,8.343660127390512e6,8.343660125632717e6,0.0017577949911355972,161.045007653,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,178.452975691
781,8.343660127390501e6,8.343660127390508e6,8.343660125767049e6,0.0016234584618359804,156.657272391,8.343660127390512e6,8.3436601269606585e6,0.00042985379695892334,161.237283961,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,178.792312145
782,8.343660127390501e6,8.343660127390514e6,8.343660127162475e6,0.000228038989007473,156.84574981,8.34366012739051e6,8.343660125945917e6,0.001444593071937561,161.447146576,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,179.090009342
783,8.343660127390501e6,8.3436601273905095e6,8.34366012544172e6,0.001948789693415165,157.028685429,8.343660127390518e6,8.343660126301727e6,0.0010887905955314636,161.662071012,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,179.346317634
784,8.343660127390501e6,8.343660127390511e6,8.343660126967004e6,0.0004235082305967808,157.2214418,8.343660127390513e6,8.343660126011971e6,0.001378541812300682,161.856803923,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,179.62150224
785,8.343660127390501e6,8.343660127390514e6,8.343660126753073e6,0.0006374404765665531,157.417105174,8.343660127390511e6,8.343660126808122e6,0.0005823895335197449,162.049064003,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,179.886361826
786,8.343660127390501e6,8.343660127390512e6,8.343660125653762e6,0.0017367498949170113,157.612374136,8.343660127390513e6,8.3436601250326205e6,0.002357892692089081,162.275255084,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,180.203013366
787,8.343660127390501e6,8.343660127390509e6,8.343660126417959e6,0.0009725494310259819,157.816938232,8.343660127390513e6,8.343660126515979e6,0.0008745342493057251,162.484149389,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,180.49222924
788,8.343660127390501e6,8.343660127390505e6,8.343660126736777e6,0.0006537283770740032,158.002678619,8.343660127390512e6,8.343660126606972e6,0.0007835403084754944,162.700488974,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,180.817497513
789,8.343660127390501e6,8.343660127390509e6,8.343660126991878e6,0.00039863050915300846,158.186815914,8.3436601273905095e6,8.343660124622e6,0.002768509089946747,162.932240689,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,181.20073389
790,8.343660127390501e6,8.343660127390508e6,8.343660125162432e6,0.002228075871244073,158.367773255,8.343660127390513e6,8.343660126923967e6,0.00046654604375362396,163.122320979,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,181.53332316
791,8.343660127390501e6,8.343660127390512e6,8.343660126949455e6,0.0004410573747009039,158.562021508,8.343660127390512e6,8.34366012664153e6,0.0007489826530218124,163.317332797,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,181.889419112
792,8.343660127390501e6,8.343660127390511e6,8.343660125014697e6,0.0023758141323924065,158.749115352,8.343660127390512e6,8.343660127087814e6,0.00030269846320152283,163.504989672,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,182.21814789
793,8.343660127390501e6,8.343660127390512e6,8.343660127051162e6,0.00033935043029487133,158.929393572,8.3436601273905095e6,8.343660125336425e6,0.0020540840923786163,163.724127027,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,182.5335363
794,8.343660127390501e6,8.343660127390508e6,8.343660126128973e6,0.0012615341693162918,159.11932541,8.343660127390508e6,8.343660126522915e6,0.0008675921708345413,163.921348466,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,182.899454265
795,8.343660127390501e6,8.343660127390509e6,8.343660126636427e6,0.0007540814112871885,159.313907489,8.343660127390512e6,8.343660127016799e6,0.0003737136721611023,164.136954186,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,183.218753251
796,8.343660127390501e6,8.343660127390509e6,8.34366012554526e6,0.0018452489748597145,159.493495269,8.343660127390513e6,8.343660124504801e6,0.0028857123106718063,164.381303639,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,183.515822705
797,8.343660127390501e6,8.343660127390514e6,8.343660125760263e6,0.001630251295864582,159.676718983,8.343660127390515e6,8.343660125668492e6,0.0017220228910446167,164.574637525,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,183.811781408
798,8.343660127390501e6,8.343660127390508e6,8.343660126744807e6,0.0006457010749727488,159.859958613,8.343660127390511e6,8.343660126616541e6,0.0007739700376987457,164.781120604,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,184.172861624
799,8.343660127390501e6,8.343660127390513e6,8.3436601266144905e6,0.0007760229054838419,160.042389272,8.34366012739051e6,8.3436601270611165e6,0.0003293938934803009,164.973793462,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,184.583027338
800,8.343660127390501e6,8.343660127390509e6,8.343660126108952e6,0.0012815571390092373,160.226715337,8.343660127390508e6,8.3436601268682275e6,0.0005222801119089127,165.158420734,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,184.909334672
801,8.343660127390501e6,8.343660127390513e6,8.34366012692284e6,0.00046767317689955235,160.415836056,8.343660127390512e6,8.343660127177515e6,0.0002129971981048584,165.356031362,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,185.205442086
802,8.343660127390501e6,8.343660127390516e6,8.343660126574008e6,0.0008165079634636641,160.599196501,8.3436601273905095e6,8.343660126861177e6,0.0005293320864439011,165.56842207,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,185.498082607
803,8.343660127390501e6,8.3436601273905095e6,8.343660126192312e6,0.0011981974821537733,160.78855399,8.34366012739051e6,8.343660127118648e6,0.00027186237275600433,165.766359381,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,185.758869838
804,8.343660127390501e6,8.343660127390511e6,8.343660126697995e6,0.0006925163324922323,160.97198464,8.343660127390511e6,8.343660126734076e6,0.0006564352661371231,165.973531471,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,186.027583826
805,8.343660127390501e6,8.343660127390508e6,8.343660126619512e6,0.0007709951605647802,161.15477683,8.343660127390513e6,8.343660126781344e6,0.0006091687828302383,166.171217417,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,186.334739948
806,8.343660127390501e6,8.343660127390514e6,8.343660126823127e6,0.0005673866253346205,161.344956092,8.3436601273905095e6,8.343660125611069e6,0.0017794407904148102,166.359826603,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,186.644296144
807,8.343660127390501e6,8.343660127390513e6,8.343660127102751e6,0.00028776214458048344,161.530832783,8.3436601273905095e6,8.343660127296109e6,9.440071880817413e-5,166.560123631,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,186.90302862
808,8.343660127390501e6,8.343660127390508e6,8.343660125905108e6,0.0014854003675282001,161.72257748,8.3436601273905095e6,8.343660126781158e6,0.000609351322054863,166.776978112,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,187.185836159
809,8.343660127390501e6,8.343660127390511e6,8.343660126936892e6,0.00045361905358731747,161.909501828,8.343660127390511e6,8.34366012707678e6,0.0003137309104204178,166.991159654,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,187.490968966
810,8.343660127390501e6,8.343660127390514e6,8.343660125028303e6,0.002362211234867573,162.093533528,8.343660127390515e6,8.343660125144646e6,0.0022458694875240326,167.177870758,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,187.848844573
811,8.343660127390501e6,8.34366012739051e6,8.343660126461583e6,0.0009289269801229239,162.297513998,8.343660127390514e6,8.343660126502584e6,0.0008879303932189941,167.362004098,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,188.211642767
812,8.343660127390501e6,8.343660127390512e6,8.34366012587838e6,0.0015121325850486755,162.481944921,8.343660127390513e6,8.343660125139732e6,0.0022507812827825546,167.571830405,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,188.571742686
813,8.343660127390501e6,8.3436601273905095e6,8.343660126123942e6,0.0012665665708482265,162.668454148,8.343660127390512e6,8.343660126272188e6,0.0011183246970176697,167.78240207,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,188.91185087
814,8.343660127390501e6,8.343660127390513e6,8.343660126777457e6,0.0006130558904260397,162.853866975,8.343660127390511e6,8.343660127063945e6,0.0003265663981437683,167.980383963,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,189.227574634
815,8.343660127390501e6,8.34366012739051e6,8.343660126568487e6,0.0008220232557505369,163.036276098,8.343660127390511e6,8.343660126828432e6,0.0005620792508125305,168.17132877,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,189.554213309
816,8.343660127390501e6,8.3436601273905095e6,8.343660125749059e6,0.0016414504498243332,163.220860155,8.34366012739051e6,8.343660126953931e6,0.0004365798085927963,168.381658659,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,189.860552832
817,8.343660127390501e6,8.3436601273905095e6,8.34366012685052e6,0.000539989210665226,163.436469529,8.343660127390515e6,8.343660125795336e6,0.0015951786190271378,168.584805728,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,190.154222227
818,8.343660127390501e6,8.343660127390514e6,8.343660126204807e6,0.0011857063509523869,163.652801133,8.343660127390515e6,8.343660126734525e6,0.0006559900939464569,168.768751025,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,190.442337979
819,8.343660127390501e6,8.343660127390509e6,8.343660126483493e6,0.0009070162195712328,163.849685544,8.34366012739051e6,8.343660125276974e6,0.00211353600025177,168.94950352,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,190.729408869
820,8.343660127390501e6,8.343660127390511e6,8.343660125176644e6,0.002213866915553808,164.035581434,8.3436601273905095e6,8.34366012690226e6,0.0004882495850324631,169.160863661,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,191.07681365
821,8.343660127390501e6,8.34366012739051e6,8.343660127003859e6,0.0003866518381983042,164.229629176,8.343660127390512e6,8.343660126196939e6,0.0011935736984014511,169.377172669,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,191.41862857
822,8.343660127390501e6,8.343660127390511e6,8.343660126423501e6,0.0009670096915215254,164.418091405,8.343660127390517e6,8.343660126207421e6,0.001183096319437027,169.564275781,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,191.79203581
823,8.343660127390501e6,8.343660127390508e6,8.343660127047557e6,0.00034295045770704746,164.607058232,8.343660127390509e6,8.3436601270483425e6,0.0003421660512685776,169.745586047,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,192.090839759
824,8.343660127390501e6,8.343660127390512e6,8.343660126852444e6,0.0005380676593631506,164.79443036,8.343660127390514e6,8.343660126619599e6,0.000770915299654007,169.927655927,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,192.405671244
825,8.343660127390501e6,8.34366012739051e6,8.343660126428044e6,0.0009624657686799765,164.980167485,8.34366012739051e6,8.343660126860143e6,0.0005303677171468735,170.115767693,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,192.717917425
826,8.343660127390501e6,8.343660127390509e6,8.343660125775909e6,0.0016145992558449507,165.17127521,8.343660127390512e6,8.343660125766675e6,0.0016238372772932053,170.313182559,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,193.044271264
827,8.343660127390501e6,8.343660127390514e6,8.343660126163597e6,0.0012269166763871908,165.36896804,8.3436601273905095e6,8.343660126788756e6,0.0006017535924911499,170.502782814,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,193.341501134
828,8.343660127390501e6,8.34366012739051e6,8.343660126640575e6,0.0007499353960156441,165.55808302,8.343660127390518e6,8.343660126429767e6,0.0009607505053281784,170.692086731,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,193.686369929
829,8.343660127390501e6,8.34366012739051e6,8.343660126853917e6,0.0005365940742194653,165.74745401,8.343660127390517e6,8.343660126684185e6,0.000706331804394722,170.877915092,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,193.954450268
830,8.343660127390501e6,8.343660127390509e6,8.343660126811026e6,0.0005794826429337263,165.937372033,8.343660127390516e6,8.343660124798977e6,0.0025915391743183136,171.063160873,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,194.209238463
831,8.343660127390501e6,8.34366012739051e6,8.343660125313961e6,0.002076549455523491,166.128609894,8.343660127390516e6,8.343660126093519e6,0.0012969970703125,171.260627138,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,194.440621371
832,8.343660127390501e6,8.343660127390513e6,8.343660126768191e6,0.0006223216187208891,166.308253448,8.343660127390517e6,8.34366012655005e6,0.0008404664695262909,171.446773089,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,194.691496902
833,8.343660127390501e6,8.343660127390516e6,8.343660126031468e6,0.0013590478338301182,166.495775187,8.343660127390512e6,8.343660125315807e6,0.0020747054368257523,171.64789749,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,194.933072808
834,8.343660127390501e6,8.343660127390513e6,8.3436601271226425e6,0.0002678711898624897,166.687972116,8.343660127390512e6,8.343660126953694e6,0.0004368182271718979,171.836720657,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,195.180293651
835,8.343660127390501e6,8.343660127390513e6,8.343660126293486e6,0.0010970267467200756,166.879154872,8.343660127390513e6,8.3436601263508685e6,0.0010396447032690048,172.024900347,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,195.450482934
836,8.343660127390501e6,8.343660127390508e6,8.343660125599169e6,0.0017913382034748793,167.062963678,8.34366012739051e6,8.343660126769465e6,0.0006210450083017349,172.229846925,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,195.739856284
837,8.343660127390501e6,8.343660127390514e6,8.343660127321019e6,6.949552334845066e-5,167.254521135,8.343660127390513e6,8.343660125633167e6,0.0017573460936546326,172.4151227,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,196.007077384
838,8.343660127390501e6,8.343660127390508e6,8.343660123595328e6,0.0037951795384287834,167.446717493,8.343660127390508e6,8.343660126316898e6,0.0010736100375652313,172.60555743,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,196.242106924
839,8.343660127390501e6,8.343660127390513e6,8.343660125591794e6,0.001798719633370638,167.629953057,8.343660127390512e6,8.343660127170344e6,0.00022016838192939758,172.806361206,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,196.484667512
840,8.343660127390501e6,8.343660127390511e6,8.343660127090676e6,0.00029983604326844215,167.817349941,8.343660127390517e6,8.343660126544828e6,0.0008456893265247345,173.013308976,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,196.733811694
841,8.343660127390501e6,8.3436601273905095e6,8.343660126017387e6,0.0013731224462389946,168.008685897,8.343660127390514e6,8.3436601266113715e6,0.0007791426032781601,173.213875481,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,197.00825173
842,8.343660127390501e6,8.3436601273905095e6,8.343660125386727e6,0.0020037824288010597,168.195606426,8.34366012739051e6,8.343660126759813e6,0.0006306972354650497,173.407836947,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,197.238578509
843,8.343660127390501e6,8.3436601273905095e6,8.343660127165535e6,0.00022497400641441345,168.392054855,8.343660127390513e6,8.343660126907349e6,0.00048316456377506256,173.606404637,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,197.476956832
844,8.343660127390501e6,8.343660127390511e6,8.343660124931128e6,0.0024593838024884462,168.575429531,8.343660127390515e6,8.343660124802016e6,0.0025884993374347687,173.804623272,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,197.720512615
845,8.343660127390501e6,8.34366012739051e6,8.343660126335191e6,0.0010553202591836452,168.757226562,8.34366012739051e6,8.343660127276338e6,0.00011417269706726074,174.007158392,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,197.961256181
846,8.343660127390501e6,8.34366012739051e6,8.343660126605194e6,0.0007853163406252861,168.942553539,8.34366012739051e6,8.343660125332552e6,0.0020579583942890167,174.202925081,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,198.203578249
847,8.343660127390501e6,8.343660127390512e6,8.343660125993193e6,0.0013973189052194357,169.127758529,8.343660127390512e6,8.343660126930389e6,0.0004601236432790756,174.389432193,8.343660127390524e6,8.343660127031837e6,0.00035868771374225616,198.437335019
